name,stat,syst
1187,0.0414,0.0791
1188,0.1696,0.0504
1189,0.0996,0.035
1190,0.0582,0.0474
1191,0.0523,0.0273
1192,0.0409,0.0204
1193,0.0407,0.0331
1194,0.0389,0.0391
1195,0.031,0.0189
1196,0.1666,0.127
1197,0.0776,0.0373
1198,0.0415,0.02
1199,0.0372,0.0217
1200,0.0351,0.0164
1201,0.0272,0.0122
1202,0.0283,0.0265
1203,0.0,0.0
1204,0.1054,0.2033
1205,0.0409,0.031
1206,0.0317,0.009
1207,0.0249,0.0172
1208,0.0268,0.023
1209,0.0176,0.0089
1210,0.0,0.0
1211,0.0225,0.0177
1212,0.0167,0.0053
1213,0.0161,0.02
1214,0.0,0.0
1215,0.0,0.0
1216,0.0,0.0
1217,0.0135,0.0103
1218,0.0076,0.0048
1219,0.0,0.0
1220,0.0,0.0
1221,0.0,0.0
1222,0.0,0.0
1223,0.3095,0.16
1224,0.3416,0.1404
1225,0.3103,0.1748
1226,0.3548,0.2573
1227,0.2952,0.266
1228,0.3401,0.2839
1229,0.222,0.1413
1230,0.2519,0.1572
1231,0.4963,0.1664
1232,0.4307,0.309
1233,0.3463,0.2911
1234,0.3143,0.1868
1235,0.2937,0.1242
1236,0.3117,0.2188
1237,0.293,0.2303
1238,0.2651,0.1117
1239,0.2077,0.0944
1240,0.3161,0.2482
1241,0.0,0.0
1242,0.3392,0.1618
1243,0.2337,0.0492
1244,0.2405,0.0943
1245,0.205,0.146
1246,0.2334,0.0741
1247,0.2329,0.1192
1248,0.1763,0.0703
1249,0.1966,0.1161
1250,0.1891,0.0509
1251,0.0,0.0
1252,0.3074,0.2128
1253,0.2003,0.0738
1254,0.1802,0.1319
1255,0.1601,0.0689
1256,0.1785,0.092
1257,0.1569,0.0967
1258,0.1678,0.0929
1259,0.131,0.0616
1260,0.3251,0.1626
1261,0.2348,0.1418
1262,0.1978,0.1066
1263,0.1703,0.0493
1264,0.1323,0.0772
1265,0.1501,0.1391
1266,0.0,0.0
1267,0.0,0.0
1268,0.2273,0.0823
1269,0.1891,0.1138
1270,0.1385,0.0525
1271,0.1454,0.0848
1272,0.1272,0.2195
1273,0.0,0.0
1274,0.0,0.0
1275,0.0,0.0
1276,0.0,0.0
1277,0.2188,0.1816
1278,0.1447,0.0794
1279,0.1596,0.0632
1280,0.1033,0.1957
1281,0.0,0.0
1282,0.2516,0.2151
1283,0.1272,0.1007
1284,0.0944,0.029
1285,0.0897,0.0668
1286,0.0777,0.0516
1287,0.077,0.0449
1288,0.0,0.0
1289,0.0967,0.0512
1290,0.0539,0.05
1291,0.0575,0.0426
1292,0.0619,0.0477
1293,0.0544,0.0372
1294,0.059,0.025
1295,0.0469,0.0373
1296,0.0331,0.0629
1297,0.0323,0.047
1298,0.0216,0.0252
1299,0.0,0.0
1300,0.0,0.0
1301,0.0,0.0
1302,0.0,0.0
1303,0.0,0.0
1304,0.5201,0.4048
1305,0.4374,0.4643
1306,0.5222,0.7221
1307,0.5193,1.0333
1308,0.0,0.0
1309,0.0,0.0
1310,0.5329,0.43
1311,0.4963,0.3755
1312,0.0,0.0
1313,0.0,0.0
1314,0.5817,0.3606
1315,0.6118,0.3598
1316,0.3432,0.2053
1317,0.4226,0.3571
1318,0.4146,0.2508
1319,0.0,0.0
1320,0.0,0.0
1321,0.3466,0.222
1322,0.3142,0.3335
1323,0.3344,0.261
1324,0.2867,0.1533
1325,0.2977,0.7922
1326,0.3494,0.5219
1327,0.3075,0.1282
1328,0.2471,0.2326
1329,0.0,0.0
1330,0.0,0.0
1331,0.3537,0.1892
1332,0.2284,0.1692
1333,0.2623,0.117
1334,0.2502,1.2354
1335,0.0,0.0
1336,0.2926,0.2194
1337,0.2476,0.1593
1338,0.0,0.0
1339,0.1448,0.0817
1340,0.1659,0.1081
1341,0.1131,0.0598
1342,0.143,0.1993
1343,0.0825,0.0853
1344,0.0,0.0
