name,stat,syst
180,0.0271,0.0186
181,0.0297,0.03
182,0.0354,0.046
183,0.0419,0.0261
184,0.0302,0.0268
185,0.0221,0.0312
186,0.0231,0.0263
187,0.0248,0.0183
188,0.0296,0.0241
189,0.0,0.0
190,0.0224,0.0127
191,0.0162,0.0151
192,0.0172,0.0102
193,0.0215,0.0113
194,0.0169,0.011
195,0.0115,0.0184
196,0.012,0.0133
197,0.0163,0.0235
198,0.0088,0.0108
199,0.0059,0.0046
200,0.0078,0.0073
201,0.009,0.0114
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.05,0.0301
207,0.0456,0.0321
208,0.0451,0.0372
209,0.0,0.0
210,0.0545,0.0384
211,0.053,0.0478
212,0.0552,0.0655
213,0.0556,0.0583
214,0.0555,0.0542
215,0.0582,0.039
216,0.0563,0.0605
217,0.0512,0.0285
218,0.0505,0.0347
219,0.0497,0.0471
220,0.0518,0.0526
221,0.0528,0.0342
222,0.0543,0.0615
223,0.0559,0.057
224,0.0448,0.0177
225,0.0469,0.0669
226,0.047,0.0223
227,0.0466,0.0557
228,0.0505,0.0276
229,0.0548,0.0499
230,0.0541,0.0527
231,0.0435,0.0297
232,0.0445,0.0442
233,0.0466,0.0571
234,0.0481,0.0468
235,0.0504,0.0182
236,0.0613,0.0373
237,0.0539,0.0333
238,0.0443,0.0324
239,0.044,0.027
240,0.0456,0.0303
241,0.0487,0.025
242,0.054,0.0269
243,0.0691,0.0626
244,0.0506,0.0303
245,0.042,0.0233
246,0.0421,0.0195
247,0.0442,0.0191
248,0.0486,0.0345
249,0.057,0.0521
250,0.0304,0.0416
251,0.026,0.0304
252,0.027,0.0101
253,0.0297,0.0277
254,0.0334,0.0192
255,0.0392,0.0065
256,0.0248,0.0179
257,0.021,0.0209
258,0.0227,0.0191
259,0.025,0.0171
260,0.0285,0.0226
261,0.0,0.0
262,0.0196,0.0196
263,0.0156,0.0184
264,0.0158,0.0149
265,0.021,0.0086
266,0.0233,0.0195
267,0.0123,0.0105
268,0.0108,0.0057
269,0.0123,0.0088
270,0.0145,0.0108
271,0.0,0.0
272,0.0075,0.0037
273,0.006,0.005
274,0.0058,0.0058
275,0.0068,0.0049
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0597,0.0595
281,0.0554,0.0471
282,0.0516,0.039
283,0.0491,0.0417
284,0.0639,0.0427
285,0.0615,0.0577
286,0.0597,0.0536
287,0.0626,0.0328
288,0.0591,0.0681
289,0.0604,0.0476
290,0.0625,0.0369
291,0.0606,0.082
292,0.0569,0.0416
293,0.0569,0.0365
294,0.0552,0.0254
295,0.0563,0.056
296,0.0574,0.0277
297,0.0561,0.0506
298,0.0549,0.016
299,0.0499,0.0377
300,0.0501,0.0493
301,0.0507,0.0572
302,0.0508,0.04
303,0.0535,0.0601
304,0.0577,0.0662
305,0.0546,0.0342
306,0.0499,0.0308
307,0.0479,0.0386
308,0.0482,0.0189
309,0.0518,0.0387
310,0.0555,0.0481
311,0.0637,0.0399
312,0.0516,0.0437
313,0.047,0.0285
314,0.0458,0.0262
315,0.0484,0.0343
316,0.0504,0.0183
317,0.06,0.0626
318,0.0684,0.0589
319,0.0494,0.0395
320,0.0433,0.0458
321,0.0462,0.0389
322,0.0457,0.0353
323,0.0502,0.0418
324,0.057,0.0517
325,0.0762,0.0438
326,0.0313,0.017
327,0.0283,0.0098
328,0.0286,0.027
329,0.03,0.0256
330,0.0345,0.0239
331,0.0401,0.0202
332,0.0,0.0
333,0.0236,0.0329
334,0.0221,0.0259
335,0.0234,0.0118
336,0.0264,0.0216
337,0.0307,0.0191
338,0.0,0.0
339,0.0,0.0
340,0.0171,0.0164
341,0.0168,0.01
342,0.0187,0.0244
343,0.0194,0.0208
344,0.0244,0.0334
345,0.0121,0.0105
346,0.0116,0.0122
347,0.0115,0.0108
348,0.0136,0.0127
349,0.0172,0.0149
350,0.0067,0.0054
351,0.0054,0.0051
352,0.006,0.0063
353,0.008,0.0064
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0686,0.0635
359,0.0629,0.0626
360,0.0606,0.0707
361,0.0563,0.0406
362,0.0866,0.0831
363,0.0669,0.0288
364,0.0723,0.0639
365,0.0718,0.0606
366,0.0722,0.0532
367,0.0688,0.0492
368,0.0702,0.0906
369,0.0692,0.0805
370,0.1084,0.1142
371,0.065,0.0536
372,0.0661,0.1122
373,0.0643,0.0401
374,0.0626,0.0912
375,0.0631,0.0541
376,0.0618,0.038
377,0.0686,0.0467
378,0.1105,0.1037
379,0.0575,0.0328
380,0.0561,0.0255
381,0.0567,0.0385
382,0.0574,0.074
383,0.0566,0.0419
384,0.0603,0.0732
385,0.0616,0.0598
386,0.111,0.0888
387,0.0573,0.0721
388,0.055,0.0672
389,0.0549,0.0391
390,0.0565,0.0584
391,0.0571,0.0564
392,0.06,0.0601
393,0.0676,0.0494
394,0.0,0.0
395,0.0548,0.0394
396,0.0516,0.0146
397,0.052,0.031
398,0.0535,0.0464
399,0.0564,0.0576
400,0.0609,0.0742
401,0.0713,0.0485
402,0.0,0.0
403,0.0522,0.0361
404,0.0497,0.0446
405,0.0489,0.0191
406,0.0528,0.0728
407,0.0564,0.071
408,0.0637,0.0387
409,0.0744,0.0322
410,0.0328,0.0303
411,0.0318,0.0405
412,0.0313,0.0152
413,0.0321,0.0098
414,0.0355,0.0155
415,0.0434,0.0334
416,0.0,0.0
417,0.0254,0.0238
418,0.0246,0.0192
419,0.0253,0.0331
420,0.0277,0.0283
421,0.0318,0.019
422,0.0403,0.027
423,0.0,0.0
424,0.018,0.0183
425,0.0166,0.0234
426,0.0189,0.0161
427,0.0206,0.0163
428,0.0251,0.0156
429,0.0117,0.0048
430,0.0116,0.0094
431,0.0118,0.0135
432,0.0153,0.0163
433,0.0164,0.017
434,0.0063,0.0036
435,0.0059,0.0043
436,0.0062,0.0061
437,0.0079,0.0044
438,0.0108,0.0074
439,0.0,0.0
440,0.0,0.0
441,0.063,0.0536
442,0.06,0.0474
443,0.0601,0.0616
444,0.0575,0.0452
445,0.0537,0.0483
446,0.0573,0.0335
447,0.0587,0.0546
448,0.0611,0.0289
449,0.0629,0.0359
450,0.0669,0.059
451,0.0646,0.0805
452,0.0622,0.0619
453,0.0611,0.071
454,0.0816,0.0657
455,0.0578,0.0206
456,0.0573,0.0466
457,0.0575,0.0508
458,0.0568,0.0365
459,0.0563,0.0244
460,0.0571,0.0749
461,0.0604,0.0396
462,0.0752,0.0994
463,0.0516,0.0528
464,0.052,0.0484
465,0.0504,0.045
466,0.0524,0.0237
467,0.0519,0.0608
468,0.0533,0.0605
469,0.0552,0.059
470,0.0769,0.044
471,0.0492,0.0602
472,0.0497,0.0382
473,0.0491,0.0302
474,0.0495,0.052
475,0.0498,0.0432
476,0.0527,0.0329
477,0.0596,0.061
478,0.0817,0.0716
479,0.0463,0.0261
480,0.0471,0.0644
481,0.0459,0.0356
482,0.0473,0.0364
483,0.0484,0.0296
484,0.0524,0.0355
485,0.0585,0.0438
486,0.0,0.0
487,0.0442,0.0366
488,0.0437,0.0588
489,0.0452,0.0418
490,0.0452,0.0342
491,0.0487,0.0401
492,0.0508,0.0368
493,0.0615,0.0268
494,0.0279,0.0139
495,0.0273,0.013
496,0.0277,0.0228
497,0.0287,0.0281
498,0.0303,0.0208
499,0.0361,0.0451
500,0.0449,0.0314
501,0.0213,0.0178
502,0.0211,0.0204
503,0.0213,0.015
504,0.0232,0.011
505,0.0261,0.0211
506,0.0297,0.0214
507,0.0,0.0
508,0.0,0.0
509,0.0145,0.0155
510,0.015,0.0145
511,0.0158,0.0197
512,0.017,0.0163
513,0.0205,0.0129
514,0.0258,0.0306
515,0.0,0.0
516,0.0097,0.008
517,0.0097,0.012
518,0.0102,0.008
519,0.0114,0.0051
520,0.0145,0.011
521,0.0,0.0
522,0.0194,0.0074
523,0.0052,0.0106
524,0.0053,0.0056
525,0.0048,0.0053
526,0.0052,0.0029
527,0.0058,0.0093
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0789,0.0753
533,0.0742,0.0463
534,0.0759,0.0525
535,0.0745,0.0641
536,0.0725,0.0527
537,0.0669,0.0453
538,0.0,0.0
539,0.075,0.0488
540,0.076,0.0778
541,0.0796,0.0589
542,0.0773,0.0805
543,0.0815,0.0632
544,0.0801,0.0521
545,0.0798,0.0799
546,0.0881,0.1016
547,0.1282,0.0686
548,0.0697,0.082
549,0.0711,0.048
550,0.0703,0.0292
551,0.072,0.0547
552,0.0696,0.0768
553,0.0743,0.0231
554,0.0788,0.0601
555,0.0854,0.0374
556,0.1241,0.0602
557,0.0601,0.0444
558,0.0611,0.0252
559,0.0622,0.0571
560,0.0648,0.0672
561,0.065,0.0514
562,0.0688,0.082
563,0.0715,0.0564
564,0.0835,0.0771
565,0.1172,0.0786
566,0.0603,0.0324
567,0.0598,0.0326
568,0.0639,0.0307
569,0.0616,0.0236
570,0.064,0.0427
571,0.0659,0.0379
572,0.0695,0.0452
573,0.09,0.0494
574,0.1196,0.1003
575,0.0581,0.0437
576,0.0584,0.0735
577,0.0572,0.0375
578,0.0603,0.0417
579,0.0618,0.0515
580,0.0661,0.0328
581,0.0769,0.0594
582,0.0934,0.0619
583,0.115,0.1229
584,0.0534,0.0581
585,0.0562,0.0255
586,0.0557,0.048
587,0.0609,0.0761
588,0.0595,0.0578
589,0.0639,0.0431
590,0.0742,0.0939
591,0.0692,0.0336
592,0.0356,0.0228
593,0.0336,0.02
594,0.0343,0.02
595,0.0364,0.0181
596,0.0386,0.0126
597,0.0409,0.026
598,0.0505,0.0267
599,0.0531,0.0364
600,0.0259,0.0221
601,0.0259,0.0296
602,0.0265,0.0187
603,0.0283,0.0212
604,0.0292,0.0217
605,0.0369,0.026
606,0.0,0.0
607,0.0442,0.0226
608,0.0186,0.0204
609,0.0187,0.0209
610,0.0199,0.0185
611,0.0207,0.0135
612,0.0221,0.0246
613,0.0242,0.0299
614,0.032,0.0256
615,0.012,0.0123
616,0.0121,0.0101
617,0.013,0.0034
618,0.0149,0.0177
619,0.0179,0.0196
620,0.0176,0.0154
621,0.0147,0.0091
622,0.0056,0.006
623,0.006,0.0054
624,0.0073,0.0086
625,0.0063,0.005
626,0.0082,0.0062
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0755,0.0665
631,0.0737,0.0244
632,0.0762,0.0433
633,0.074,0.0289
634,0.0745,0.0479
635,0.0762,0.0314
636,0.069,0.056
637,0.0,0.0
638,0.073,0.052
639,0.0758,0.0538
640,0.0803,0.0944
641,0.0802,0.0451
642,0.0789,0.034
643,0.0832,0.04
644,0.0829,0.0449
645,0.0852,0.0481
646,0.107,0.041
647,0.0692,0.0787
648,0.0732,0.0402
649,0.0715,0.0361
650,0.0693,0.0446
651,0.0738,0.0305
652,0.0752,0.0752
653,0.076,0.0403
654,0.0812,0.0453
655,0.1041,0.0874
656,0.0616,0.0498
657,0.0623,0.0752
658,0.0624,0.05
659,0.065,0.0295
660,0.0687,0.0664
661,0.0673,0.0238
662,0.0733,0.0676
663,0.0791,0.0394
664,0.1024,0.0674
665,0.0627,0.0501
666,0.0597,0.0479
667,0.0613,0.0266
668,0.0633,0.0309
669,0.0645,0.0244
670,0.0683,0.0404
671,0.0747,0.0468
672,0.0813,0.0388
673,0.096,0.0672
674,0.058,0.0138
675,0.0599,0.0487
676,0.0575,0.0229
677,0.0597,0.0456
678,0.0644,0.0375
679,0.0644,0.1146
680,0.0722,0.0608
681,0.0883,0.0551
682,0.0921,0.038
683,0.0534,0.0525
684,0.0537,0.0399
685,0.0563,0.0633
686,0.0567,0.0212
687,0.0594,0.063
688,0.0648,0.0857
689,0.0724,0.0344
690,0.0947,0.0423
691,0.0559,0.0558
692,0.0352,0.0321
693,0.0343,0.018
694,0.0349,0.022
695,0.038,0.0178
696,0.0389,0.0277
697,0.0403,0.0253
698,0.0482,0.0543
699,0.0,0.0
700,0.0459,0.0348
701,0.0276,0.0309
702,0.0266,0.0198
703,0.0286,0.0145
704,0.0284,0.0378
705,0.0317,0.0356
706,0.033,0.0151
707,0.0405,0.0314
708,0.0,0.0
709,0.0351,0.0358
710,0.0188,0.0198
711,0.0212,0.0222
712,0.0197,0.0182
713,0.0213,0.016
714,0.0239,0.0289
715,0.0248,0.0212
716,0.0236,0.0206
717,0.0121,0.0088
718,0.0127,0.0138
719,0.0127,0.0144
720,0.0141,0.0089
721,0.0155,0.0145
722,0.0186,0.011
723,0.0106,0.0117
724,0.0053,0.0065
725,0.0068,0.0052
726,0.006,0.0059
727,0.008,0.007
728,0.0094,0.0058
729,0.0,0.0
730,0.0,0.0
731,0.0,0.0
732,0.0686,0.0564
733,0.0666,0.0394
734,0.0666,0.0564
735,0.0661,0.0593
736,0.0657,0.0456
737,0.0647,0.0502
738,0.0608,0.0735
739,0.0987,0.0599
740,0.0702,0.0683
741,0.0707,0.0557
742,0.0687,0.0297
743,0.0731,0.0458
744,0.0697,0.0481
745,0.0701,0.0571
746,0.0697,0.0458
747,0.0743,0.0379
748,0.098,0.1018
749,0.0622,0.0368
750,0.0618,0.0466
751,0.0659,0.0488
752,0.0628,0.0778
753,0.0627,0.0769
754,0.0629,0.0602
755,0.0676,0.0506
756,0.0699,0.0604
757,0.0843,0.0745
758,0.0572,0.0418
759,0.0568,0.0466
760,0.0551,0.0288
761,0.0555,0.0225
762,0.0587,0.0531
763,0.0574,0.0485
764,0.0623,0.0426
765,0.0677,0.0226
766,0.0806,0.0268
767,0.0556,0.0325
768,0.0521,0.0586
769,0.0546,0.0318
770,0.0562,0.0486
771,0.056,0.0495
772,0.0591,0.0299
773,0.0604,0.0314
774,0.0673,0.0571
775,0.0775,0.0705
776,0.0524,0.0104
777,0.0515,0.0505
778,0.051,0.0538
779,0.053,0.0374
780,0.0536,0.017
781,0.057,0.022
782,0.0622,0.0369
783,0.0715,0.0322
784,0.0752,0.0967
785,0.0489,0.0468
786,0.0475,0.0557
787,0.0494,0.034
788,0.0502,0.0366
789,0.05,0.0399
790,0.0528,0.0392
791,0.0617,0.0401
792,0.0777,0.1065
793,0.0462,0.0301
794,0.0302,0.0245
795,0.0301,0.0143
796,0.0301,0.0181
797,0.0311,0.0253
798,0.0328,0.0152
799,0.0331,0.0375
800,0.0398,0.0075
801,0.0,0.0
802,0.0375,0.0178
803,0.0241,0.0117
804,0.0236,0.0237
805,0.0237,0.0095
806,0.0243,0.0175
807,0.0255,0.0172
808,0.0289,0.0299
809,0.031,0.0165
810,0.0,0.0
811,0.0278,0.0196
812,0.0172,0.0132
813,0.0161,0.023
814,0.0164,0.0272
815,0.018,0.0135
816,0.0194,0.0135
817,0.023,0.0093
818,0.0185,0.011
819,0.0106,0.0117
820,0.0107,0.0103
821,0.0103,0.0107
822,0.0126,0.0066
823,0.0145,0.0087
824,0.0136,0.0063
825,0.0104,0.0046
826,0.0054,0.0086
827,0.0063,0.0062
828,0.0057,0.0048
829,0.0059,0.0039
830,0.0067,0.0097
831,0.0073,0.0039
832,0.0,0.0
833,0.0,0.0
834,0.0732,0.0695
835,0.073,0.0549
836,0.0734,0.088
837,0.0702,0.0462
838,0.0694,0.0607
839,0.0696,0.0496
840,0.0656,0.0994
841,0.137,0.1016
842,0.0918,0.0517
843,0.0723,0.0619
844,0.0747,0.0476
845,0.0731,0.0592
846,0.0741,0.045
847,0.0722,0.0915
848,0.0736,0.0423
849,0.0719,0.065
850,0.0746,0.0959
851,0.0,0.0
852,0.0924,0.0867
853,0.0648,0.0455
854,0.0654,0.0693
855,0.0635,0.0579
856,0.0639,0.0452
857,0.0678,0.0658
858,0.0657,0.0353
859,0.0706,0.0483
860,0.0728,0.0575
861,0.0,0.0
862,0.0789,0.0974
863,0.0574,0.0507
864,0.058,0.045
865,0.058,0.0208
866,0.059,0.0324
867,0.0598,0.0286
868,0.062,0.0473
869,0.0648,0.021
870,0.0657,0.0811
871,0.0793,0.0369
872,0.0554,0.0404
873,0.0566,0.0306
874,0.0556,0.0527
875,0.0563,0.0295
876,0.0573,0.0721
877,0.0576,0.0222
878,0.0613,0.0378
879,0.0742,0.0616
880,0.0799,0.0668
881,0.0534,0.0402
882,0.0534,0.0319
883,0.0549,0.0458
884,0.0532,0.0601
885,0.0531,0.0205
886,0.0546,0.0507
887,0.0603,0.1146
888,0.0702,0.0757
889,0.0721,0.1055
890,0.0492,0.0209
891,0.0477,0.0446
892,0.0492,0.0339
893,0.0498,0.0571
894,0.0512,0.07
895,0.054,0.052
896,0.0599,0.0423
897,0.0729,0.0389
898,0.0451,0.0146
899,0.0307,0.0377
900,0.0308,0.027
901,0.0305,0.0095
902,0.0313,0.0222
903,0.0332,0.0143
904,0.0369,0.0182
905,0.0397,0.027
906,0.0,0.0
907,0.0338,0.0233
908,0.0235,0.0279
909,0.0231,0.014
910,0.024,0.0252
911,0.024,0.0139
912,0.0255,0.0111
913,0.0284,0.0256
914,0.0348,0.0234
915,0.0,0.0
916,0.0265,0.0391
917,0.0166,0.0137
918,0.0158,0.0132
919,0.0166,0.0199
920,0.017,0.0121
921,0.0182,0.0059
922,0.022,0.0204
923,0.0262,0.0142
924,0.0149,0.0125
925,0.0103,0.0121
926,0.0104,0.0077
927,0.0105,0.0055
928,0.0108,0.0145
929,0.0111,0.0132
930,0.0147,0.0119
931,0.0,0.0
932,0.0081,0.0069
933,0.0051,0.0046
934,0.0053,0.0069
935,0.0048,0.0055
936,0.0054,0.0045
937,0.0065,0.0075
938,0.0069,0.0054
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0646,0.0401
943,0.0631,0.0591
944,0.0646,0.0427
945,0.0624,0.0623
946,0.0607,0.0415
947,0.0609,0.077
948,0.0603,0.0586
949,0.109,0.1279
950,0.0859,0.0748
951,0.0661,0.0566
952,0.0673,0.0258
953,0.0653,0.0674
954,0.0648,0.0703
955,0.0641,0.0713
956,0.0646,0.0786
957,0.0658,0.0521
958,0.0685,0.0644
959,0.1287,0.117
960,0.0768,0.0557
961,0.0584,0.0304
962,0.0569,0.0282
963,0.0584,0.0396
964,0.0563,0.0443
965,0.0573,0.0592
966,0.0567,0.0867
967,0.0608,0.0682
968,0.0652,0.071
969,0.1214,0.1205
970,0.0711,0.0724
971,0.0506,0.0341
972,0.0525,0.0511
973,0.0507,0.0456
974,0.0499,0.0338
975,0.0506,0.0948
976,0.0512,0.0691
977,0.0522,0.0501
978,0.0602,0.1032
979,0.0668,0.049
980,0.0494,0.0282
981,0.0486,0.0525
982,0.0472,0.0165
983,0.0473,0.0679
984,0.0496,0.0368
985,0.0494,0.0473
986,0.0518,0.0896
987,0.0601,0.0229
988,0.0653,0.0307
989,0.0468,0.0282
990,0.0464,0.0439
991,0.0461,0.0367
992,0.0465,0.0429
993,0.0453,0.0369
994,0.0477,0.031
995,0.0501,0.0361
996,0.0606,0.0322
997,0.0606,0.0405
998,0.0431,0.0284
999,0.0427,0.019
1000,0.0426,0.0347
1001,0.0409,0.0358
1002,0.0429,0.0245
1003,0.045,0.0403
1004,0.0502,0.0316
1005,0.0568,0.0761
1006,0.0398,0.0197
1007,0.0268,0.0163
1008,0.0259,0.0143
1009,0.0266,0.0253
1010,0.0265,0.0108
1011,0.0272,0.0064
1012,0.0289,0.0154
1013,0.0322,0.033
1014,0.0456,0.0345
1015,0.0295,0.0316
1016,0.0193,0.0259
1017,0.0196,0.0248
1018,0.0198,0.0132
1019,0.0195,0.0224
1020,0.0215,0.018
1021,0.0232,0.0128
1022,0.0292,0.0122
1023,0.0,0.0
1024,0.0208,0.0202
1025,0.0139,0.0119
1026,0.0135,0.016
1027,0.0136,0.0131
1028,0.0141,0.0214
1029,0.0145,0.0134
1030,0.0164,0.0102
1031,0.0226,0.018
1032,0.0127,0.015
1033,0.0089,0.0105
1034,0.0084,0.0107
1035,0.0089,0.0078
1036,0.0091,0.0124
1037,0.0103,0.0099
1038,0.0127,0.0064
1039,0.0155,0.0512
1040,0.0062,0.0106
1041,0.0043,0.0063
1042,0.0042,0.0041
1043,0.0043,0.0035
1044,0.0048,0.0028
1045,0.0053,0.002
1046,0.0061,0.0042
1047,0.0,0.0
1048,0.0,0.0
1049,0.0775,0.0916
1050,0.0813,0.0483
1051,0.0792,0.0652
1052,0.0794,0.0575
1053,0.0737,0.084
1054,0.0737,0.078
1055,0.0751,0.0647
1056,0.0717,0.072
1057,0.1063,0.1143
1058,0.1061,0.0728
1059,0.0792,0.0505
1060,0.0797,0.06
1061,0.0832,0.0734
1062,0.0791,0.051
1063,0.0809,0.1352
1064,0.0766,0.0759
1065,0.0781,0.0735
1066,0.0809,0.0931
1067,0.1446,0.1177
1068,0.0994,0.084
1069,0.0757,0.1045
1070,0.071,0.0557
1071,0.0736,0.0416
1072,0.0721,0.0712
1073,0.0686,0.0534
1074,0.0676,0.073
1075,0.0685,0.0583
1076,0.0757,0.1041
1077,0.1283,0.1177
1078,0.0863,0.0518
1079,0.0631,0.025
1080,0.0637,0.0484
1081,0.0612,0.0591
1082,0.0608,0.0362
1083,0.0623,0.0785
1084,0.0609,0.0398
1085,0.0621,0.0569
1086,0.0682,0.084
1087,0.1266,0.1216
1088,0.0813,0.0716
1089,0.0595,0.0321
1090,0.0596,0.0435
1091,0.0605,0.0472
1092,0.0571,0.0445
1093,0.0574,0.0586
1094,0.0595,0.0876
1095,0.0624,0.0476
1096,0.0677,0.0617
1097,0.0,0.0
1098,0.0803,0.0798
1099,0.0563,0.0644
1100,0.0591,0.0545
1101,0.0534,0.0532
1102,0.0527,0.058
1103,0.0544,0.0575
1104,0.0557,0.0366
1105,0.0571,0.0485
1106,0.0697,0.0249
1107,0.0,0.0
1108,0.0749,0.0489
1109,0.0516,0.0307
1110,0.049,0.0504
1111,0.0534,0.0453
1112,0.0508,0.0267
1113,0.0494,0.0236
1114,0.0493,0.0699
1115,0.0565,0.018
1116,0.0684,0.0962
1117,0.0455,0.0349
1118,0.0331,0.0161
1119,0.0301,0.0138
1120,0.0309,0.0141
1121,0.0319,0.021
1122,0.032,0.038
1123,0.0343,0.0268
1124,0.0377,0.0283
1125,0.0475,0.0226
1126,0.033,0.0358
1127,0.0233,0.0139
1128,0.0243,0.0155
1129,0.0224,0.0148
1130,0.0232,0.0174
1131,0.0241,0.0169
1132,0.0261,0.0132
1133,0.0328,0.0236
1134,0.0,0.0
1135,0.0,0.0
1136,0.021,0.0335
1137,0.0158,0.0179
1138,0.0154,0.0092
1139,0.015,0.0191
1140,0.0161,0.017
1141,0.0167,0.0146
1142,0.0186,0.0084
1143,0.0244,0.0172
1144,0.0,0.0
1145,0.0144,0.0081
1146,0.0088,0.0086
1147,0.0091,0.0091
1148,0.0093,0.021
1149,0.0089,0.0107
1150,0.0105,0.0098
1151,0.0131,0.0063
1152,0.0163,0.006
1153,0.0207,0.0454
1154,0.0066,0.006
1155,0.0048,0.0052
1156,0.0045,0.0036
1157,0.0044,0.0023
1158,0.005,0.004
1159,0.0057,0.0038
1160,0.0056,0.0044
1161,0.0,0.0
1162,0.0,0.0
1163,0.0,0.0
1164,0.1141,0.0837
1165,0.1218,0.2127
1166,0.1195,0.1111
1167,0.1168,0.1065
1168,0.1129,0.1698
1169,0.109,0.1719
1170,0.1174,0.1732
1171,0.1169,0.1467
1172,0.1694,0.1714
1173,0.0,0.0
1174,0.1593,0.1492
1175,0.1201,0.1381
1176,0.1152,0.1102
1177,0.1262,0.1723
1178,0.1181,0.1412
1179,0.1154,0.1335
1180,0.1231,0.1798
1181,0.116,0.1706
