,x,Q2,y,x,Q2,y,x,Q2,y
,mid,mid,mid,min,min,min,max,max,max
267,0.08,1.8459113698600693,0.1775,0.06,1.2011423279934532,0.154,0.1,2.612874544661084,0.201
268,0.125,2.8842365154063576,0.1775,0.1,2.001903879989089,0.154,0.15,3.919311816991626,0.201
269,0.175,4.037931121568901,0.1775,0.15,3.0028558199836337,0.154,0.2,5.225749089322168,0.201
270,0.225,5.191625727731444,0.1775,0.2,4.003807759978178,0.154,0.25,6.53218636165271,0.201
271,0.275,6.345320333893987,0.1775,0.25,5.004759699972722,0.154,0.3,7.838623633983252,0.201
272,0.35,8.075862243137802,0.1775,0.3,6.005711639967267,0.154,0.4,10.451498178644336,0.201
273,0.45,10.383251455462888,0.1775,0.4,8.007615519956357,0.154,0.5,13.06437272330542,0.201
274,0.55,12.690640667787974,0.1775,0.5,10.009519399945445,0.154,0.6,15.677247267966504,0.201
275,0.6499999999999999,14.998029880113059,0.1775,0.6,12.011423279934535,0.154,0.7,18.290121812627586,0.201
276,0.015,0.450428372997545,0.231,0.0,0.0,0.201,0.03,1.017851128591855,0.261
277,0.045,1.3512851189926351,0.231,0.03,0.783862363398325,0.201,0.06,2.03570225718371,0.261
278,0.08,2.402284655986907,0.231,0.06,1.56772472679665,0.201,0.1,3.3928370953061835,0.261
279,0.125,3.753569774979542,0.231,0.1,2.612874544661084,0.201,0.15,5.089255642959276,0.261
280,0.175,5.254997684971359,0.231,0.15,3.919311816991626,0.201,0.2,6.785674190612367,0.261
281,0.225,6.756425594963176,0.231,0.2,5.225749089322168,0.201,0.25,8.482092738265457,0.261
282,0.275,8.257853504954992,0.231,0.25,6.53218636165271,0.201,0.3,10.178511285918551,0.261
283,0.35,10.509995369942718,0.231,0.3,7.838623633983252,0.201,0.4,13.571348381224734,0.261
284,0.45,13.512851189926351,0.231,0.4,10.451498178644336,0.201,0.5,16.964185476530915,0.261
285,0.55,16.515707009909985,0.231,0.5,13.06437272330542,0.201,0.6,20.357022571837103,0.261
286,0.6499999999999999,19.518562829893614,0.231,0.6,15.677247267966504,0.201,0.7,23.749859667143287,0.261
287,0.015,0.5849719129838247,0.30000000000000004,0.0,0.0,0.261,0.03,1.322036523343444,0.339
288,0.045,1.7549157389514742,0.30000000000000004,0.03,1.017851128591855,0.261,0.06,2.644073046686888,0.339
289,0.08,3.119850202580399,0.30000000000000004,0.06,2.03570225718371,0.261,0.1,4.406788411144813,0.339
290,0.125,4.874765941531874,0.30000000000000004,0.1,3.3928370953061835,0.261,0.15,6.6101826167172195,0.339
291,0.175,6.824672318144623,0.30000000000000004,0.15,5.089255642959276,0.261,0.2,8.813576822289626,0.339
292,0.225,8.774578694757372,0.30000000000000004,0.2,6.785674190612367,0.261,0.25,11.016971027862033,0.339
293,0.275,10.72448507137012,0.30000000000000004,0.25,8.482092738265457,0.261,0.3,13.220365233434439,0.339
294,0.35,13.649344636289246,0.30000000000000004,0.3,10.178511285918551,0.261,0.4,17.627153644579252,0.339
295,0.45,17.549157389514743,0.30000000000000004,0.4,13.571348381224734,0.261,0.5,22.033942055724065,0.339
296,0.55,21.44897014274024,0.30000000000000004,0.5,16.964185476530915,0.261,0.6,26.440730466868878,0.339
297,0.6499999999999999,25.348782895965737,0.30000000000000004,0.6,20.357022571837103,0.261,0.7,30.84751887801369,0.339
298,0.015,0.760463486878972,0.39,0.0,0.0,0.339,0.03,1.7198174241724444,0.441
299,0.045,2.2813904606369166,0.39,0.03,1.322036523343444,0.339,0.06,3.439634848344889,0.441
300,0.08,4.055805263354519,0.39,0.06,2.644073046686888,0.339,0.1,5.732724747241482,0.441
301,0.125,6.337195723991434,0.39,0.1,4.406788411144813,0.339,0.15,8.599087120862222,0.441
302,0.175,8.872074013588009,0.39,0.15,6.6101826167172195,0.339,0.2,11.465449494482964,0.441
303,0.225,11.406952303184582,0.39,0.2,8.813576822289626,0.339,0.25,14.331811868103706,0.441
304,0.275,13.941830592781157,0.39,0.25,11.016971027862033,0.339,0.3,17.198174241724445,0.441
305,0.35,17.744148027176017,0.39,0.3,13.220365233434439,0.339,0.4,22.93089898896593,0.441
306,0.45,22.813904606369164,0.39,0.4,17.627153644579252,0.339,0.5,28.663623736207413,0.441
307,0.55,27.883661185562314,0.39,0.5,22.033942055724065,0.339,0.6,34.39634848344889,0.441
308,0.6499999999999999,32.95341776475546,0.39,0.6,26.440730466868878,0.339,0.7,40.12907323069038,0.441
309,0.015,0.9886025329426638,0.507,0.0,0.0,0.441,0.03,2.23459270759821,0.573
310,0.045,2.9658075988279915,0.507,0.03,1.7198174241724444,0.441,0.06,4.46918541519642,0.573
311,0.08,5.272546842360874,0.507,0.06,3.439634848344889,0.441,0.1,7.448642358660701,0.573
312,0.125,8.238354441188864,0.507,0.1,5.732724747241482,0.441,0.15,11.17296353799105,0.573
313,0.175,11.533696217664412,0.507,0.15,8.599087120862222,0.441,0.2,14.897284717321401,0.573
314,0.225,14.829037994139956,0.507,0.2,11.465449494482964,0.441,0.25,18.62160589665175,0.573
315,0.275,18.1243797706155,0.507,0.25,14.331811868103706,0.441,0.3,22.3459270759821,0.573
316,0.35,23.067392435328824,0.507,0.3,17.198174241724445,0.441,0.4,29.794569434642803,0.573
317,0.45,29.65807598827991,0.507,0.4,22.93089898896593,0.441,0.5,37.2432117933035,0.573
318,0.55,36.248759541231,0.507,0.5,28.663623736207413,0.441,0.6,44.6918541519642,0.573
319,0.6499999999999999,42.839443094182094,0.507,0.6,34.39634848344889,0.441,0.7,52.14049651062491,0.573
320,0.015,1.2849883021878015,0.659,0.0,0.0,0.573,0.03,2.905360501152996,0.745
321,0.045,3.854964906563405,0.659,0.03,2.23459270759821,0.573,0.06,5.810721002305992,0.745
322,0.08,6.8532709450016105,0.659,0.06,4.46918541519642,0.573,0.1,9.68453500384332,0.745
323,0.125,10.708235851565012,0.659,0.1,7.448642358660701,0.573,0.15,14.52680250576498,0.745
324,0.175,14.99153019219102,0.659,0.15,11.17296353799105,0.573,0.2,19.36907000768664,0.745
325,0.225,19.274824532817025,0.659,0.2,14.897284717321401,0.573,0.25,24.211337509608303,0.745
326,0.275,23.55811887344303,0.659,0.25,18.62160589665175,0.573,0.3,29.05360501152996,0.745
327,0.35,29.98306038438204,0.659,0.3,22.3459270759821,0.573,0.4,38.73814001537328,0.745
328,0.45,38.54964906563405,0.659,0.4,29.794569434642803,0.573,0.5,48.422675019216605,0.745
329,0.55,47.11623774688606,0.659,0.5,37.2432117933035,0.573,0.6,58.10721002305992,0.745
330,0.6499999999999999,55.682826428138064,0.659,0.6,44.6918541519642,0.573,0.7,67.79174502690324,0.745
331,0.015,1.6710697647571258,0.857,0.0,0.0,0.745,0.03,3.7789185578755076,0.969
332,0.045,5.013209294271378,0.857,0.03,2.905360501152996,0.745,0.06,7.557837115751015,0.969
333,0.08,8.912372078704673,0.857,0.06,5.810721002305992,0.745,0.1,12.596395192918358,0.969
334,0.125,13.92558137297605,0.857,0.1,9.68453500384332,0.745,0.15,18.894592789377537,0.969
335,0.175,19.495813922166466,0.857,0.15,14.52680250576498,0.745,0.2,25.192790385836716,0.969
336,0.225,25.066046471356888,0.857,0.2,19.36907000768664,0.745,0.25,31.490987982295895,0.969
337,0.275,30.636279020547306,0.857,0.25,24.211337509608303,0.745,0.3,37.789185578755074,0.969
338,0.35,38.99162784433293,0.857,0.3,29.05360501152996,0.745,0.4,50.38558077167343,0.969
339,0.45,50.132092942713776,0.857,0.4,38.73814001537328,0.745,0.5,62.98197596459179,0.969
340,0.55,61.27255804109461,0.857,0.5,48.422675019216605,0.745,0.6,75.57837115751015,0.969
341,0.6499999999999999,72.41302313947544,0.857,0.6,58.10721002305992,0.745,0.7,88.17476635042851,0.969
342,0.015,0.20403381076559612,0.0805,0.0,0.0,0.07,0.03,0.4612938330352608,0.091
343,0.045,0.6121014322967884,0.0805,0.03,0.3548414100271237,0.07,0.06,0.9225876660705216,0.091
344,0.08,1.0881803240831796,0.0805,0.06,0.7096828200542474,0.07,0.1,1.537646110117536,0.091
345,0.125,1.7002817563799677,0.0805,0.1,1.1828047000904125,0.07,0.15,2.306469165176304,0.091
346,0.175,2.380394458931955,0.0805,0.15,1.7742070501356189,0.07,0.2,3.075292220235072,0.091
347,0.225,3.060507161483942,0.0805,0.2,2.365609400180825,0.07,0.25,3.8441152752938406,0.091
348,0.275,3.7406198640359296,0.0805,0.25,2.957011750226031,0.07,0.3,4.612938330352608,0.091
349,0.35,4.76078891786391,0.0805,0.3,3.5484141002712377,0.07,0.4,6.150584440470144,0.091
350,0.45,6.121014322967884,0.0805,0.4,4.73121880036165,0.07,0.5,7.688230550587681,0.091
351,0.55,7.481239728071859,0.0805,0.5,5.914023500452062,0.07,0.6,9.225876660705216,0.091
352,0.6499999999999999,8.84146513317583,0.0805,0.6,7.096828200542475,0.07,0.7,10.763522770822753,0.091
353,0.015,0.2661310575203428,0.105,0.0,0.0,0.091,0.03,0.6032303970461103,0.119
354,0.045,0.7983931725610283,0.105,0.03,0.4612938330352608,0.091,0.06,1.2064607940922205,0.119
355,0.08,1.4193656401084949,0.105,0.06,0.9225876660705216,0.091,0.1,2.010767990153701,0.119
356,0.125,2.217758812669523,0.105,0.1,1.537646110117536,0.091,0.15,3.016151985230551,0.119
357,0.175,3.104862337737332,0.105,0.15,2.306469165176304,0.091,0.2,4.021535980307402,0.119
358,0.225,3.991965862805142,0.105,0.2,3.075292220235072,0.091,0.25,5.026919975384253,0.119
359,0.275,4.879069387872951,0.105,0.25,3.8441152752938406,0.091,0.3,6.032303970461102,0.119
360,0.35,6.209724675474664,0.105,0.3,4.612938330352608,0.091,0.4,8.043071960614803,0.119
361,0.45,7.983931725610284,0.105,0.4,6.150584440470144,0.091,0.5,10.053839950768506,0.119
362,0.55,9.758138775745902,0.105,0.5,7.688230550587681,0.091,0.6,12.064607940922205,0.119
363,0.6499999999999999,11.532345825881517,0.105,0.6,9.225876660705216,0.091,0.7,14.075375931075907,0.119
364,0.015,0.34597037477644565,0.1365,0.0,0.0,0.119,0.03,0.780651102059672,0.154
365,0.045,1.0379111243293369,0.1365,0.03,0.6032303970461103,0.119,0.06,1.561302204119344,0.154
366,0.08,1.8451753321410438,0.1365,0.06,1.2064607940922205,0.119,0.1,2.6021703401989074,0.154
367,0.125,2.8830864564703806,0.1365,0.1,2.010767990153701,0.119,0.15,3.903255510298361,0.154
368,0.175,4.0363210390585325,0.1365,0.15,3.016151985230551,0.119,0.2,5.204340680397815,0.154
369,0.225,5.189555621646685,0.1365,0.2,4.021535980307402,0.119,0.25,6.505425850497268,0.154
370,0.275,6.342790204234837,0.1365,0.25,5.026919975384253,0.119,0.3,7.806511020596722,0.154
371,0.35,8.072642078117065,0.1365,0.3,6.032303970461102,0.119,0.4,10.40868136079563,0.154
372,0.45,10.37911124329337,0.1365,0.4,8.043071960614803,0.119,0.5,13.010851700994536,0.154
373,0.55,12.685580408469674,0.1365,0.5,10.053839950768506,0.119,0.6,15.613022041193444,0.154
374,0.6499999999999999,14.992049573645975,0.1365,0.6,12.064607940922205,0.119,0.7,18.21519238139235,0.154
375,0.015,0.4498882162843889,0.1775,0.0,0.0,0.154,0.03,1.0189017630778838,0.201
376,0.045,1.349664648853167,0.1775,0.03,0.780651102059672,0.154,0.06,2.0378035261557677,0.201
377,0.08,2.3994038201834083,0.1775,0.06,1.561302204119344,0.154,0.1,3.396339210259613,0.201
378,0.125,3.7490684690365748,0.1775,0.1,2.6021703401989074,0.154,0.15,5.094508815389419,0.201
379,0.175,5.248695856651205,0.1775,0.15,3.903255510298361,0.154,0.2,6.792678420519226,0.201
380,0.225,6.748323244265835,0.1775,0.2,5.204340680397815,0.154,0.25,8.490848025649033,0.201
381,0.275,8.247950631880464,0.1775,0.25,6.505425850497268,0.154,0.3,10.189017630778839,0.201
382,0.35,10.49739171330241,0.1775,0.3,7.806511020596722,0.154,0.4,13.585356841038452,0.201
383,0.45,13.49664648853167,0.1775,0.4,10.40868136079563,0.154,0.5,16.981696051298066,0.201
384,0.55,16.495901263760928,0.1775,0.5,13.010851700994536,0.154,0.6,20.378035261557677,0.201
385,0.6499999999999999,19.495156038990185,0.1775,0.6,15.613022041193444,0.154,0.7,23.77437447181729,0.201
386,0.015,0.5854883265447541,0.231,0.0,0.0,0.201,0.03,1.3230515431011327,0.261
387,0.045,1.7564649796342624,0.231,0.03,1.0189017630778838,0.201,0.06,2.6461030862022654,0.261
388,0.08,3.122604408238689,0.231,0.06,2.0378035261557677,0.201,0.1,4.4101718103371095,0.261
389,0.125,4.879069387872951,0.231,0.1,3.396339210259613,0.201,0.15,6.615257715505664,0.261
390,0.175,6.830697143022132,0.231,0.15,5.094508815389419,0.201,0.2,8.820343620674219,0.261
391,0.225,8.782324898171312,0.231,0.2,6.792678420519226,0.201,0.25,11.025429525842773,0.261
392,0.275,10.733952653320493,0.231,0.25,8.490848025649033,0.201,0.3,13.230515431011328,0.261
393,0.35,13.661394286044263,0.231,0.3,10.189017630778839,0.201,0.4,17.640687241348438,0.261
394,0.45,17.564649796342625,0.231,0.4,13.585356841038452,0.201,0.5,22.050859051685546,0.261
395,0.55,21.467905306640986,0.231,0.5,16.981696051298066,0.201,0.6,26.461030862022657,0.261
396,0.6499999999999999,25.371160816939344,0.231,0.6,20.378035261557677,0.201,0.7,30.871202672359768,0.261
397,0.015,0.7603744500581222,0.30000000000000004,0.0,0.0,0.261,0.03,1.7184462571313563,0.339
398,0.045,2.281123350174367,0.30000000000000004,0.03,1.3230515431011327,0.261,0.06,3.4368925142627127,0.339
399,0.08,4.055330400309987,0.30000000000000004,0.06,2.6461030862022654,0.261,0.1,5.728154190437854,0.339
400,0.125,6.336453750484353,0.30000000000000004,0.1,4.4101718103371095,0.261,0.15,8.592231285656782,0.339
401,0.175,8.871035250678094,0.30000000000000004,0.15,6.615257715505664,0.261,0.2,11.456308380875708,0.339
402,0.225,11.405616750871836,0.30000000000000004,0.2,8.820343620674219,0.261,0.25,14.320385476094636,0.339
403,0.275,13.940198251065576,0.30000000000000004,0.25,11.025429525842773,0.261,0.3,17.184462571313563,0.339
404,0.35,17.74207050135619,0.30000000000000004,0.3,13.230515431011328,0.261,0.4,22.912616761751416,0.339
405,0.45,22.811233501743672,0.30000000000000004,0.4,17.640687241348438,0.261,0.5,28.64077095218927,0.339
406,0.55,27.880396502131152,0.30000000000000004,0.5,22.050859051685546,0.261,0.6,34.36892514262713,0.339
407,0.6499999999999999,32.94955950251863,0.30000000000000004,0.6,26.461030862022657,0.261,0.7,40.09707933306498,0.339
408,0.015,0.9884867850755589,0.39,0.0,0.0,0.339,0.03,2.235500883170879,0.441
409,0.045,2.965460355226677,0.39,0.03,1.7184462571313563,0.339,0.06,4.471001766341758,0.441
410,0.08,5.271929520402981,0.39,0.06,3.4368925142627127,0.339,0.1,7.451669610569598,0.441
411,0.125,8.237389875629658,0.39,0.1,5.728154190437854,0.339,0.15,11.177504415854397,0.441
412,0.175,11.53234582588152,0.39,0.15,8.592231285656782,0.339,0.2,14.903339221139197,0.441
413,0.225,14.827301776133384,0.39,0.2,11.456308380875708,0.339,0.25,18.629174026423996,0.441
414,0.275,18.122257726385246,0.39,0.25,14.320385476094636,0.339,0.3,22.355008831708794,0.441
415,0.35,23.06469165176304,0.39,0.3,17.184462571313563,0.339,0.4,29.806678442278393,0.441
416,0.45,29.654603552266767,0.39,0.4,22.912616761751416,0.339,0.5,37.25834805284799,0.441
417,0.55,36.24451545277049,0.39,0.5,28.64077095218927,0.339,0.6,44.71001766341759,0.441
418,0.6499999999999999,42.834427353274215,0.39,0.6,34.36892514262713,0.339,0.7,52.16168727398719,0.441
419,0.015,1.2850328205982267,0.507,0.0,0.0,0.441,0.03,2.9046303992220266,0.573
420,0.045,3.85509846179468,0.507,0.03,2.235500883170879,0.441,0.06,5.809260798444053,0.573
421,0.08,6.853508376523876,0.507,0.06,4.471001766341758,0.441,0.1,9.682101330740089,0.573
422,0.125,10.708606838318554,0.507,0.1,7.451669610569598,0.441,0.15,14.523151996110133,0.573
423,0.175,14.992049573645978,0.507,0.15,11.177504415854397,0.441,0.2,19.364202661480178,0.573
424,0.225,19.275492308973398,0.507,0.2,14.903339221139197,0.441,0.25,24.205253326850222,0.573
425,0.275,23.55893504430082,0.507,0.25,18.629174026423996,0.441,0.3,29.046303992220267,0.573
426,0.35,29.984099147291957,0.507,0.3,22.355008831708794,0.441,0.4,38.728405322960356,0.573
427,0.45,38.550984617946796,0.507,0.4,29.806678442278393,0.441,0.5,48.410506653700445,0.573
428,0.55,47.11787008860164,0.507,0.5,37.25834805284799,0.441,0.6,58.092607984440534,0.573
429,0.6499999999999999,55.68475555925648,0.507,0.6,44.71001766341759,0.441,0.7,67.77470931518063,0.573
430,0.015,1.670289208627675,0.659,0.0,0.0,0.573,0.03,3.7765264352886736,0.745
431,0.045,5.010867625883026,0.659,0.03,2.9046303992220266,0.573,0.06,7.553052870577347,0.745
432,0.08,8.908209112680936,0.659,0.06,5.809260798444053,0.573,0.1,12.588421450962246,0.745
433,0.125,13.91907673856396,0.659,0.1,9.682101330740089,0.573,0.15,18.88263217644337,0.745
434,0.175,19.486707433989544,0.659,0.15,14.523151996110133,0.573,0.2,25.17684290192449,0.745
435,0.225,25.05433812941513,0.659,0.2,19.364202661480178,0.573,0.25,31.471053627405617,0.745
436,0.275,30.621968824840714,0.659,0.25,24.205253326850222,0.573,0.3,37.76526435288674,0.745
437,0.35,38.97341486797909,0.659,0.3,29.046303992220267,0.573,0.4,50.35368580384898,0.745
438,0.45,50.10867625883026,0.659,0.4,38.728405322960356,0.573,0.5,62.94210725481123,0.745
439,0.55,61.24393764968143,0.659,0.5,48.410506653700445,0.573,0.6,75.53052870577348,0.745
440,0.6499999999999999,72.37919904053258,0.659,0.6,58.092607984440534,0.573,0.7,88.11895015673572,0.745
441,0.015,2.172136345666036,0.857,0.0,0.0,0.745,0.03,4.912018947375469,0.969
442,0.045,6.516409036998108,0.857,0.03,3.7765264352886736,0.745,0.06,9.824037894750939,0.969
443,0.08,11.584727176885526,0.857,0.06,7.553052870577347,0.745,0.1,16.373396491251565,0.969
444,0.125,18.10113621388363,0.857,0.1,12.588421450962246,0.745,0.15,24.56009473687735,0.969
445,0.175,25.341590699437084,0.857,0.15,18.88263217644337,0.745,0.2,32.74679298250313,0.969
446,0.225,32.58204518499054,0.857,0.2,25.17684290192449,0.745,0.25,40.93349122812891,0.969
447,0.275,39.82249967054399,0.857,0.25,31.471053627405617,0.745,0.3,49.1201894737547,0.969
448,0.35,50.68318139887417,0.857,0.3,37.76526435288674,0.745,0.4,65.49358596500626,0.969
449,0.45,65.16409036998108,0.857,0.4,50.35368580384898,0.745,0.5,81.86698245625782,0.969
450,0.55,79.64499934108798,0.857,0.5,62.94210725481123,0.745,0.6,98.2403789475094,0.969
451,0.6499999999999999,94.12590831219487,0.857,0.6,75.53052870577348,0.745,0.7,114.61377543876095,0.969
452,0.015,0.20425046702966418,0.062,0.0,0.0,0.054,0.03,0.4612107320024676,0.07
453,0.045,0.6127514010889926,0.062,0.03,0.3557911361161893,0.054,0.06,0.9224214640049352,0.07
454,0.08,1.0893358241582092,0.062,0.06,0.7115822722323786,0.054,0.1,1.537369106674892,0.07
455,0.125,1.7020872252472017,0.062,0.1,1.185970453720631,0.054,0.15,2.306053660012338,0.07
456,0.175,2.3829221153460822,0.062,0.15,1.7789556805809463,0.054,0.2,3.074738213349784,0.07
457,0.225,3.063757005444963,0.062,0.2,2.371940907441262,0.054,0.25,3.84342276668723,0.07
458,0.275,3.7445918955438433,0.062,0.25,2.964926134301577,0.054,0.3,4.612107320024676,0.07
459,0.35,4.7658442306921645,0.062,0.3,3.5579113611618927,0.054,0.4,6.149476426699568,0.07
460,0.45,6.127514010889926,0.062,0.4,4.743881814882524,0.054,0.5,7.68684553337446,0.07
461,0.55,7.489183791087687,0.062,0.5,5.929852268603154,0.054,0.6,9.224214640049352,0.07
462,0.6499999999999999,8.850853571285448,0.062,0.6,7.115822722323785,0.054,0.7,10.761583746724243,0.07
463,0.015,0.26519617090141884,0.0805,0.0,0.0,0.07,0.03,0.5995739516032078,0.091
464,0.045,0.7955885127042566,0.0805,0.03,0.4612107320024676,0.07,0.06,1.1991479032064156,0.091
465,0.08,1.4143795781409008,0.0805,0.06,0.9224214640049352,0.07,0.1,1.9985798386773592,0.091
466,0.125,2.209968090845157,0.0805,0.1,1.537369106674892,0.07,0.15,2.997869758016039,0.091
467,0.175,3.09395532718322,0.0805,0.15,2.306053660012338,0.07,0.2,3.9971596773547184,0.091
468,0.225,3.9779425635212826,0.0805,0.2,3.074738213349784,0.07,0.25,4.996449596693399,0.091
469,0.275,4.861929799859346,0.0805,0.25,3.84342276668723,0.07,0.3,5.995739516032078,0.091
470,0.35,6.18791065436644,0.0805,0.3,4.612107320024676,0.07,0.4,7.994319354709437,0.091
471,0.45,7.955885127042565,0.0805,0.4,6.149476426699568,0.07,0.5,9.992899193386798,0.091
472,0.55,9.723859599718692,0.0805,0.5,7.68684553337446,0.07,0.6,11.991479032064156,0.091
473,0.6499999999999999,11.491834072394816,0.0805,0.6,9.224214640049352,0.07,0.7,13.990058870741517,0.091
474,0.015,0.3459080490018506,0.105,0.0,0.0,0.091,0.03,0.7840582444041948,0.119
475,0.045,1.037724147005552,0.105,0.03,0.5995739516032078,0.091,0.06,1.5681164888083896,0.119
476,0.08,1.8448429280098704,0.105,0.06,1.1991479032064156,0.091,0.1,2.6135274813473157,0.119
477,0.125,2.882567075015422,0.105,0.1,1.9985798386773592,0.091,0.15,3.920291222020974,0.119
478,0.175,4.0355939050215905,0.105,0.15,2.997869758016039,0.091,0.2,5.227054962694631,0.119
479,0.225,5.188620735027761,0.105,0.2,3.9971596773547184,0.091,0.25,6.533818703368291,0.119
480,0.275,6.341647565033929,0.105,0.25,4.996449596693399,0.091,0.3,7.840582444041948,0.119
481,0.35,8.071187810043181,0.105,0.3,5.995739516032078,0.091,0.4,10.454109925389263,0.119
482,0.45,10.377241470055521,0.105,0.4,7.994319354709437,0.091,0.5,13.067637406736582,0.119
483,0.55,12.683295130067858,0.105,0.5,9.992899193386798,0.091,0.6,15.681164888083895,0.119
484,0.6499999999999999,14.989348790080193,0.105,0.6,11.991479032064156,0.091,0.7,18.294692369431214,0.119
485,0.015,0.4496804637024059,0.1365,0.0,0.0,0.119,0.03,1.0146636104054285,0.154
486,0.045,1.3490413911072177,0.1365,0.03,0.7840582444041948,0.119,0.06,2.029327220810857,0.154
487,0.08,2.3982958064128317,0.1365,0.06,1.5681164888083896,0.119,0.1,3.382212034684762,0.154
488,0.125,3.7473371975200496,0.1365,0.1,2.6135274813473157,0.119,0.15,5.073318052027143,0.154
489,0.175,5.2462720765280695,0.1365,0.15,3.920291222020974,0.119,0.2,6.764424069369524,0.154
490,0.225,6.745206955536089,0.1365,0.2,5.227054962694631,0.119,0.25,8.455530086711905,0.154
491,0.275,8.244141834544108,0.1365,0.25,6.533818703368291,0.119,0.3,10.146636104054286,0.154
492,0.35,10.492544153056139,0.1365,0.3,7.840582444041948,0.119,0.4,13.528848138739049,0.154
493,0.45,13.490413911072178,0.1365,0.4,10.454109925389263,0.119,0.5,16.91106017342381,0.154
494,0.55,16.488283669088215,0.1365,0.5,13.067637406736582,0.119,0.6,20.293272208108572,0.154
495,0.6499999999999999,19.486153427104252,0.1365,0.6,15.681164888083895,0.119,0.7,23.675484242793335,0.154
496,0.015,0.5847493209316998,0.1775,0.0,0.0,0.154,0.03,1.324333673321371,0.201
497,0.045,1.7542479627951,0.1775,0.03,1.0146636104054285,0.154,0.06,2.648667346642742,0.201
498,0.08,3.118663044969067,0.1775,0.06,2.029327220810857,0.154,0.1,4.414445577737904,0.201
499,0.125,4.8729110077641655,0.1775,0.1,3.382212034684762,0.154,0.15,6.6216683666068565,0.201
500,0.175,6.822075410869832,0.1775,0.15,5.073318052027143,0.154,0.2,8.828891155475809,0.201
501,0.225,8.7712398139755,0.1775,0.2,6.764424069369524,0.154,0.25,11.03611394434476,0.201
502,0.275,10.720404217081166,0.1775,0.25,8.455530086711905,0.154,0.3,13.243336733213713,0.201
503,0.35,13.644150821739665,0.1775,0.3,10.146636104054286,0.154,0.4,17.657782310951617,0.201
504,0.45,17.542479627951,0.1775,0.4,13.528848138739049,0.154,0.5,22.07222788868952,0.201
505,0.55,21.44080843416233,0.1775,0.5,16.91106017342381,0.154,0.6,26.486673466427426,0.201
506,0.6499999999999999,25.33913724037366,0.1775,0.6,20.293272208108572,0.154,0.7,30.901119044165327,0.201
507,0.015,0.7609977078040715,0.231,0.0,0.0,0.201,0.03,1.7196571578949147,0.261
508,0.045,2.2829931234122145,0.231,0.03,1.324333673321371,0.201,0.06,3.4393143157898294,0.261
509,0.08,4.058654441621715,0.231,0.06,2.648667346642742,0.201,0.1,5.732190526316383,0.261
510,0.125,6.341647565033929,0.231,0.1,4.414445577737904,0.201,0.15,8.598285789474573,0.261
511,0.175,8.878306591047501,0.231,0.15,6.6216683666068565,0.201,0.2,11.464381052632765,0.261
512,0.225,11.414965617061073,0.231,0.2,8.828891155475809,0.201,0.25,14.330476315790957,0.261
513,0.275,13.951624643074645,0.231,0.25,11.03611394434476,0.201,0.3,17.196571578949147,0.261
514,0.35,17.756613182095002,0.231,0.3,13.243336733213713,0.201,0.4,22.92876210526553,0.261
515,0.45,22.829931234122146,0.231,0.4,17.657782310951617,0.201,0.5,28.660952631581914,0.261
516,0.55,27.90324928614929,0.231,0.5,22.07222788868952,0.201,0.6,34.393143157898294,0.261
517,0.6499999999999999,32.97656733817643,0.231,0.6,26.486673466427426,0.201,0.7,40.12533368421468,0.261
518,0.015,0.9883087114338591,0.30000000000000004,0.0,0.0,0.261,0.03,2.233577687840522,0.339
519,0.045,2.9649261343015776,0.30000000000000004,0.03,1.7196571578949147,0.261,0.06,4.467155375681044,0.339
520,0.08,5.2709797943139165,0.30000000000000004,0.06,3.4393143157898294,0.261,0.1,7.445258959468405,0.339
521,0.125,8.235905928615495,0.30000000000000004,0.1,5.732190526316383,0.261,0.15,11.167888439202608,0.339
522,0.175,11.530268300061692,0.30000000000000004,0.15,8.598285789474573,0.261,0.2,14.89051791893681,0.339
523,0.225,14.824630671507888,0.30000000000000004,0.2,11.464381052632765,0.261,0.25,18.613147398671014,0.339
524,0.275,18.118993042954084,0.30000000000000004,0.25,14.330476315790957,0.261,0.3,22.335776878405216,0.339
525,0.35,23.060536600123385,0.30000000000000004,0.3,17.196571578949147,0.261,0.4,29.78103583787362,0.339
526,0.45,29.649261343015777,0.30000000000000004,0.4,22.92876210526553,0.261,0.5,37.22629479734203,0.339
527,0.55,36.23798608590817,0.30000000000000004,0.5,28.660952631581914,0.261,0.6,44.67155375681043,0.339
528,0.6499999999999999,42.826710828800564,0.30000000000000004,0.6,34.393143157898294,0.261,0.7,52.11681271627884,0.339
529,0.015,1.2848013248640167,0.39,0.0,0.0,0.339,0.03,2.9056276116155453,0.441
530,0.045,3.8544039745920506,0.39,0.03,2.233577687840522,0.339,0.06,5.811255223231091,0.441
531,0.08,6.85227373260809,0.39,0.06,4.467155375681044,0.339,0.1,9.685425372051819,0.441
532,0.125,10.706677707200141,0.39,0.1,7.445258959468405,0.339,0.15,14.528138058077728,0.441
533,0.175,14.989348790080195,0.39,0.15,11.167888439202608,0.339,0.2,19.370850744103638,0.441
534,0.225,19.272019872960254,0.39,0.2,14.89051791893681,0.339,0.25,24.213563430129547,0.441
535,0.275,23.554690955840307,0.39,0.25,18.613147398671014,0.339,0.3,29.056276116155455,0.441
536,0.35,29.97869758016039,0.39,0.3,22.335776878405216,0.339,0.4,38.741701488207276,0.441
537,0.45,38.54403974592051,0.39,0.4,29.78103583787362,0.339,0.5,48.427126860259094,0.441
