index,data
452,1.7921
453,1.6844
454,1.7126
455,2.0173
456,1.9663
457,1.9627
458,1.9153
459,1.8395
460,1.8298
461,1.9434
462,1.6296
463,1.9436
464,1.9439
465,1.8112
466,1.9023
467,1.8281
468,1.8347
469,1.7477
470,1.6748
471,1.7378
472,1.7758
473,1.6907
474,1.6413
475,1.5864
476,1.6162
477,1.6712
478,1.4504
479,1.5133
480,1.528
481,1.4281
482,1.4257
483,1.4006
484,1.4027
485,1.3461
486,-
487,1.3494
488,1.2797
489,1.3384
490,1.2444
491,1.2714
492,1.1491
493,1.1577
494,1.0433
495,0.9765
496,0.9467
497,0.9113
498,0.86
499,0.8946
500,0.8232
501,0.6407
502,0.5959
503,0.5559
504,0.5509
505,0.5308
506,0.4604
507,-
508,-
509,0.338
510,0.3233
511,0.3084
512,0.2816
513,0.2774
514,0.2485
515,-
516,0.1769
517,0.1558
518,0.1379
519,0.1223
520,0.1294
521,-
522,0.0786
523,0.0745
524,0.059
525,0.0409
526,0.0327
527,0.0249
528,-
529,-
530,-
531,-
532,1.6719
533,1.5375
534,1.6141
535,1.5656
536,1.5408
537,1.1953
538,-
539,1.8561
540,1.8335
541,1.9088
542,1.8267
543,1.9062
544,1.8138
545,1.7371
546,1.6336
547,1.7103
548,1.9689
549,2.0045
550,1.9213
551,1.9165
552,1.7346
553,1.8591
554,1.9464
555,1.6688
556,1.8878
557,1.7805
558,1.7808
559,1.7526
560,1.8112
561,1.7147
562,1.7616
563,1.7199
564,1.6392
565,1.571
566,1.6967
567,1.6238
568,1.7278
569,1.5599
570,1.5384
571,1.494
572,1.4368
573,1.5174
574,1.5753
575,1.5534
576,1.4704
577,1.3474
578,1.3792
579,1.3698
580,1.3507
581,1.4469
582,1.1883
583,1.4168
584,1.271
585,1.3216
586,1.2052
587,1.3279
588,1.1379
589,1.1283
590,1.1589
591,0.9637
592,1.0622
593,0.912
594,0.8669
595,0.8939
596,0.8609
597,0.7867
598,0.8387
599,0.5923
600,0.6026
601,0.5476
602,0.5128
603,0.5037
604,0.4471
605,0.5093
606,-
607,0.4431
608,0.3414
609,0.3037
610,0.284
611,0.2642
612,0.2293
613,0.1855
614,0.2694
615,0.171
616,0.1428
617,0.1391
618,0.1351
619,0.1374
620,0.085
621,0.086
622,0.0541
623,0.052
624,0.0547
625,0.0308
626,0.0376
627,-
628,-
629,-
630,1.5787
631,1.5782
632,1.6673
633,1.5688
634,1.5864
635,1.6457
636,1.3567
637,-
638,1.8209
639,1.874
640,2.0011
641,1.9687
642,1.8395
643,1.9064
644,1.8574
645,1.7294
646,1.7649
647,2.0255
648,2.1473
649,2.0033
650,1.8225
651,1.9116
652,1.8475
653,1.782
654,1.7155
655,1.9989
656,1.9053
657,1.8508
658,1.7748
659,1.825
660,1.8794
661,1.7196
662,1.7906
663,1.669
664,1.833
665,1.8648
666,1.6474
667,1.6298
668,1.6262
669,1.5922
670,1.579
671,1.6275
672,1.4721
673,1.5425
674,1.5529
675,1.5767
676,1.388
677,1.3791
678,1.4234
679,1.3029
680,1.3622
681,1.3169
682,1.3508
683,1.2948
684,1.2366
685,1.23
686,1.1699
687,1.1285
688,1.1805
689,1.1773
690,1.045
691,0.9545
692,1.027
693,0.9144
694,0.8803
695,0.9394
696,0.863
697,0.7897
698,0.8366
699,-
700,0.6521
701,0.6413
702,0.5562
703,0.5585
704,0.4954
705,0.5104
706,0.4433
707,0.4451
708,-
709,0.3939
710,0.3162
711,0.3566
712,0.2696
713,0.2696
714,0.2786
715,0.2183
716,0.2057
717,0.1576
718,0.1444
719,0.123
720,0.1181
721,0.111
722,0.1093
723,0.0626
724,0.044
725,0.0529
726,0.0364
727,0.0484
728,0.0476
729,-
730,-
731,-
732,1.607
733,1.582
734,1.5804
735,1.5935
736,1.5614
737,1.5089
738,1.324
739,1.6743
740,1.9507
741,1.946
742,1.8382
743,2.04
744,1.7937
745,1.7686
746,1.6772
747,1.7123
748,2.1156
749,1.9362
750,1.8987
751,2.0725
752,1.8595
753,1.7802
754,1.7233
755,1.8086
756,1.698
757,1.9046
758,1.9348
759,1.874
760,1.735
761,1.6845
762,1.7783
763,1.6358
764,1.6945
765,1.6558
766,1.6648
767,1.7715
768,1.5647
769,1.6204
770,1.6402
771,1.5299
772,1.5756
773,1.4189
774,1.3861
775,1.4568
776,1.5375
777,1.4496
778,1.3626
779,1.3698
780,1.3062
781,1.3227
782,1.3437
783,1.2464
784,1.3204
785,1.2962
786,1.1903
787,1.2075
788,1.1799
789,1.0784
790,1.0501
791,1.1531
792,1.0845
793,0.9573
794,0.9351
795,0.8731
796,0.8346
797,0.8157
798,0.8091
799,0.7273
800,0.784
801,-
802,0.6434
803,0.6001
804,0.5303
805,0.4974
806,0.4656
807,0.4524
808,0.4599
809,0.3711
810,-
811,0.3667
812,0.3294
813,0.2576
814,0.2424
815,0.2507
816,0.241
817,0.2545
818,0.1951
819,0.1434
820,0.1287
821,0.1007
822,0.118
823,0.1222
824,0.0874
825,0.0833
826,0.0517
827,0.057
828,0.0393
829,0.0338
830,0.0343
831,0.0237
832,-
833,-
834,1.7818
835,1.8449
836,1.8902
837,1.7367
838,1.7604
839,1.7191
840,1.5511
841,1.3071
842,1.6531
843,1.9896
844,2.0878
845,2.0195
846,2.0441
847,1.9253
848,1.9397
849,1.8016
850,1.7766
851,-
852,2.0438
853,2.0318
854,2.0361
855,1.9215
856,1.9104
857,2.0565
858,1.8741
859,2.0177
860,1.8909
861,-
862,1.8406
863,1.9372
864,1.9209
865,1.8889
866,1.8906
867,1.8852
868,1.8922
869,1.8715
870,1.6731
871,1.7537
872,1.7608
873,1.7909
874,1.6811
875,1.6672
876,1.6385
877,1.5306
878,1.5481
879,1.6992
880,1.7067
881,1.569
882,1.5506
883,1.5749
884,1.406
885,1.3477
886,1.2898
887,1.3229
888,1.3009
889,1.3851
890,1.3308
891,1.228
892,1.257
893,1.2028
894,1.1613
895,1.1698
896,1.1448
897,1.0597
898,1.04
899,0.9683
900,0.9494
901,0.8903
902,0.8672
903,0.8708
904,0.9117
905,0.8316
906,-
907,0.6146
908,0.5873
909,0.5484
910,0.5438
911,0.4821
912,0.4849
913,0.4818
914,0.4838
915,-
916,0.3966
917,0.3235
918,0.2686
919,0.2584
920,0.2441
921,0.23
922,0.2597
923,0.2272
924,0.1581
925,0.1463
926,0.1307
927,0.1132
928,0.1006
929,0.0864
930,0.1048
931,-
932,0.0694
933,0.0514
934,0.0484
935,0.0327
936,0.0347
937,0.0359
938,0.0277
939,-
940,-
941,-
942,1.7306
943,1.7102
944,1.8312
945,1.7558
946,1.6854
947,1.7032
948,1.6717
949,1.5764
950,1.8396
951,2.0227
952,2.0809
953,1.9984
954,1.971
955,1.9279
956,1.9247
957,1.9211
958,1.9827
959,1.8603
960,1.8831
961,2.0245
962,1.9446
963,2.0293
964,1.8685
965,1.9281
966,1.8575
967,2.0067
968,2.0497
969,1.8398
970,1.9004
971,1.8352
972,1.9761
973,1.8562
974,1.7609
975,1.7956
976,1.7559
977,1.7164
978,1.9087
979,1.6535
980,1.7325
981,1.6777
982,1.5837
983,1.5548
984,1.6411
985,1.5292
986,1.5241
987,1.6018
988,1.5737
989,1.5464
990,1.4998
991,1.4399
992,1.4475
993,1.3324
994,1.3453
995,1.2916
996,1.3367
997,1.3296
998,1.2927
999,1.2544
1000,1.2264
1001,1.1087
1002,1.1284
1003,1.1226
1004,1.1482
1005,0.9526
1006,1.0921
1007,0.9551
1008,0.8949
1009,0.8952
1010,0.8477
1011,0.8317
1012,0.8177
1013,0.7796
1014,0.7869
1015,0.6439
1016,0.5465
1017,0.5282
1018,0.5117
1019,0.4617
1020,0.4891
1021,0.4593
1022,0.4993
1023,-
1024,0.359
1025,0.3046
1026,0.2734
1027,0.2492
1028,0.2416
1029,0.2176
1030,0.2129
1031,0.2427
1032,0.1705
1033,0.1523
1034,0.1253
1035,0.1185
1036,0.1087
1037,0.1141
1038,0.1137
1039,0.1003
1040,0.063
1041,0.0533
1042,0.0453
1043,0.0389
1044,0.0389
1045,0.0368
1046,0.0341
1047,-
1048,-
1049,1.4635
1050,1.7368
1051,1.7339
1052,1.7889
1053,1.6115
1054,1.6286
1055,1.6997
1056,1.5933
1057,1.373
1058,1.7227
1059,1.8305
1060,1.9145
1061,2.0505
1062,1.891
1063,1.9715
1064,1.7792
1065,1.8305
1066,1.8918
1067,2.1284
1068,1.9447
1069,2.1295
1070,1.938
1071,2.0468
1072,1.9766
1073,1.8113
1074,1.769
1075,1.7496
1076,1.9712
1077,1.8852
1078,1.834
1079,1.8436
1080,1.8706
1081,1.752
1082,1.724
1083,1.7639
1084,1.6727
1085,1.6693
1086,1.7543
1087,1.8276
1088,1.6343
1089,1.647
1090,1.6518
1091,1.6741
1092,1.4977
1093,1.4839
1094,1.5402
1095,1.5557
1096,1.4959
1097,-
1098,1.5609
1099,1.4622
1100,1.5984
1101,1.3359
1102,1.2802
1103,1.3102
1104,1.297
1105,1.2158
1106,1.3129
1107,-
1108,1.351
1109,1.2544
1110,1.133
1111,1.2863
1112,1.1478
1113,1.0523
1114,0.9893
1115,1.0691
1116,1.0385
1117,0.9899
1118,0.9798
1119,0.8272
1120,0.8276
1121,0.8567
1122,0.8234
1123,0.8162
1124,0.781
1125,0.7192
1126,0.586
1127,0.5568
1128,0.5662
1129,0.4681
1130,0.4662
1131,0.4503
1132,0.4508
1133,0.4737
1134,-
1135,-
1136,0.2887
1137,0.2968
1138,0.2659
1139,0.2403
1140,0.2413
1141,0.2183
1142,0.218
1143,0.2322
1144,-
1145,0.1609
1146,0.119
1147,0.115
1148,0.1104
1149,0.0864
1150,0.0945
1151,0.1024
1152,0.0956
1153,0.0861
1154,0.0588
1155,0.0547
1156,0.0423
1157,0.0364
1158,0.0358
1159,0.0357
1160,0.0247
1161,-
1162,-
1163,-
1164,1.639
1165,1.9423
1166,1.9687
1167,1.8879
1168,1.8234
1169,1.7287
1170,2.0034
1171,1.9844
1172,1.8694
1173,-
1174,1.9933
1175,2.122
1176,2.004
1177,2.3328
1178,2.0548
1179,1.9903
1180,2.1876
1181,1.9861
1182,2.1027
1183,1.9041
1184,1.4206
1185,2.2691
1186,2.301
1187,2.2777
1188,1.866
1189,2.1328
1190,2.0436
1191,2.1425
1192,2.139
1193,2.0765
1194,1.9096
1195,1.1679
1196,2.0045
1197,1.9935
1198,1.943
1199,2.0555
1200,1.9134
1201,1.8791
1202,1.9935
1203,1.9191
1204,1.9569
1205,1.6958
1206,1.485
1207,1.8534
1208,1.805
1209,1.6378
1210,1.6487
1211,1.6159
1212,1.7776
1213,1.6633
1214,1.6675
1215,1.6544
1216,1.712
1217,1.5043
1218,1.5455
1219,1.5793
1220,1.3886
1221,1.6179
1222,1.5048
1223,1.3623
1224,1.2695
1225,1.471
1226,1.4021
1227,-
1228,1.2398
1229,1.4727
1230,1.2733
1231,1.2335
1232,1.1843
1233,1.3024
1234,1.2412
1235,1.2574
1236,1.1574
1237,1.0343
1238,1.0293
1239,0.9114
1240,0.9885
1241,0.9902
1242,0.8471
1243,0.8608
1244,0.8446
1245,0.7996
1246,0.8297
1247,0.8005
1248,0.6862
1249,0.5254
1250,0.5599
1251,0.4819
1252,0.4788
1253,0.4845
1254,0.4342
1255,0.4544
1256,0.4766
1257,0.3433
1258,0.4626
1259,0.3293
1260,0.3116
1261,0.2427
1262,0.2538
1263,0.2475
1264,0.23
1265,0.1944
1266,0.2038
1267,0.2037
1268,0.1766
1269,0.1373
1270,0.1066
1271,0.128
1272,0.082
1273,0.1
1274,0.1006
1275,0.0992
1276,0.0965
1277,0.0659
1278,0.0485
1279,0.0325
1280,0.0331
1281,0.0265
1282,0.0322
1283,0.0332
1284,-
1285,-
1286,-
1287,1.6815
1288,1.5544
1289,1.5745
1290,1.8148
1291,1.7408
1292,1.4739
1293,1.4293
1294,1.4716
1295,1.5201
1296,-
1297,2.3296
1298,1.9207
1299,2.1246
1300,2.2359
1301,2.1742
1302,1.9023
1303,1.8175
1304,1.8924
1305,1.8747
1306,1.796
1307,1.8898
1308,2.6321
1309,2.1625
1310,2.2731
1311,1.8177
1312,1.666
1313,1.8849
1314,1.6493
1315,1.563
1316,1.8501
1317,1.7711
1318,1.5988
1319,2.0185
1320,1.8609
1321,1.8625
1322,1.7527
1323,1.379
1324,1.4869
1325,1.4558
1326,1.4938
1327,1.4646
1328,1.6051
1329,1.1547
1330,1.5539
1331,1.756
1332,1.817
1333,1.6455
1334,1.3956
1335,1.5267
1336,1.4959
1337,1.4691
1338,1.2034
1339,1.5008
1340,1.2042
1341,1.435
1342,1.4916
1343,1.2361
1344,1.281
1345,1.2197
1346,1.0484
1347,1.1734
1348,1.1076
1349,1.2275
1350,0.8012
1351,1.2394
1352,1.0972
1353,1.3101
1354,1.2116
1355,1.0541
1356,1.0052
1357,1.0865
1358,1.0493
1359,1.0142
1360,1.0296
1361,1.0913
1362,0.9407
1363,1.0134
1364,0.799
1365,0.7617
1366,0.9457
1367,0.5391
1368,0.6757
1369,0.6369
1370,0.748
1371,0.5936
1372,0.5287
1373,0.5517
1374,0.4852
1375,0.4924
1376,0.444
1377,0.4067
1378,0.3737
1379,0.3957
1380,0.1666
1381,0.4548
1382,0.3172
1383,0.3071
1384,0.2388
1385,0.2638
1386,0.2218
1387,0.1743
1388,0.176
1389,0.1688
1390,0.2099
1391,0.1499
1392,0.1216
1393,0.1273
1394,0.0794
1395,0.1115
1396,0.1411
1397,0.092
1398,0.0894
1399,-
1400,0.0657
1401,0.0552
1402,0.0416
1403,0.0345
1404,0.0264
1405,0.0332
1406,-
1407,-
1408,-
1409,-
1410,1.8294
1411,1.8488
1412,1.943
1413,1.4685
1414,2.3749
1415,1.6807
1416,1.5742
1417,1.6994
1418,1.6614
1419,-
1420,1.9501
1421,1.6894
1422,2.6837
1423,1.8476
1424,2.1338
1425,1.9177
1426,1.7046
1427,1.6976
1428,1.8678
1429,1.375
1430,1.4257
1431,1.9159
1432,1.996
1433,2.0342
1434,2.1483
1435,1.8443
1436,1.8776
1437,1.6747
1438,1.8358
1439,1.7791
1440,1.7974
1441,1.8914
1442,2.0246
1443,1.5989
1444,1.841
1445,1.8812
1446,1.9981
1447,1.718
1448,1.3254
1449,1.3997
1450,1.349
1451,1.5116
1452,1.3707
1453,1.7884
1454,1.6292
1455,1.801
1456,1.7035
1457,1.4762
1458,1.2843
1459,1.2943
1460,1.4439
1461,1.8822
1462,1.4927
1463,0.9498
1464,1.4002
1465,1.5437
1466,1.4178
1467,1.3962
1468,1.2029
1469,1.1656
1470,0.8675
1471,1.4637
1472,1.2634
1473,1.4466
1474,1.1053
1475,1.3252
1476,1.4213
1477,1.2636
1478,1.0638
1479,0.9437
1480,1.0965
1481,1.0431
1482,0.8239
1483,0.8971
1484,0.9908
1485,1.1416
1486,0.7639
1487,0.8389
1488,0.8205
1489,0.6568
1490,0.6458
1491,0.6559
1492,0.6461
1493,0.6594
1494,0.5507
1495,0.5168
1496,0.5671
1497,0.4956
1498,0.387
1499,0.5275
1500,0.4914
1501,0.3377
1502,0.29
1503,0.3278
1504,0.2147
1505,0.4134
1506,0.3143
1507,0.1929
1508,0.1995
1509,0.1863
1510,0.227
1511,0.1528
1512,0.208
1513,0.2439
1514,0.1786
1515,0.1089
1516,0.1408
1517,0.0848
1518,0.072
1519,-
1520,0.1466
1521,-
1522,0.1137
1523,0.0797
1524,0.0307
1525,0.0312
1526,-
1527,-
1528,-
1529,-
1530,-
